filename,composer,type,tracks,ticks_per_beat,first_key_sig,predicted_key_sig,first_time_n,first_time_d,first_time_32nd,time_clocks_per_click,first_note,first_note_time,has_note_off,has_key_change,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
midi/classical/Webster/jpw68fw-rdr.mid,Webster,1,3,96,D,D,3,4,8,24,A,0.3671875,False,True,0.0,18.0,40.0,0.0,20.0,0.0,58.0,22.0,8.0,80.0,0.0,10.0
midi/classical/Webster/jpw68ggrtb.mid,Webster,1,5,96,Eb,D#,4,4,8,24,G,0,False,False,20.0,0.0,80.0,220.0,0.0,140.0,0.0,110.0,60.0,0.0,75.0,0.0
midi/classical/Webster/jpw68gltc.mid,Webster,1,7,96,Bb,A#,4,4,8,24,F,0,False,False,50.0,0.0,112.0,120.0,4.0,158.0,0.0,60.0,0.0,44.0,350.0,0.0
midi/classical/Mozart/K191 Bassoon Concerto 1mov.mid,Mozart,1,10,480,F,A#,4,4,8,24,D,2.0847820875,False,False,951.0,19.0,981.0,639.0,155.0,1269.0,25.0,533.0,75.0,633.0,1472.0,52.0
midi/classical/Mozart/K191 Bassoon Concerto 2mov.mid,Mozart,1,10,480,F,F,4,4,8,24,C,2.0847820875,False,False,603.0,21.0,290.0,29.0,263.0,531.0,20.0,388.0,11.0,382.0,287.0,75.0
midi/classical/Webster/jpw68hfgg.mid,Webster,1,11,96,A,A,4,4,8,24,C#,0,False,False,295.0,716.0,900.0,184.0,1376.0,9.0,616.0,16.0,364.0,1356.0,128.0,432.0
midi/classical/Webster/jpw68hl.mid,Webster,1,7,96,G,G,4,4,8,24,B,0,False,False,184.0,0.0,656.0,0.0,72.0,0.0,120.0,456.0,0.0,168.0,0.0,184.0
midi/classical/Webster/jpw68hptb.mid,Webster,1,5,96,C,C,4,4,8,24,G,0,False,False,38.0,0.0,10.0,0.0,78.0,24.0,0.0,78.0,0.0,22.0,0.0,3.0
midi/classical/Webster/jpw68hststp.mid,Webster,1,5,96,G,G,4,4,8,24,D,0,False,False,44.0,0.0,144.0,0.0,16.0,0.0,36.0,188.0,0.0,72.0,0.0,124.0
midi/classical/Webster/jpw68hyhtss.mid,Webster,1,7,96,D,D,4,4,8,24,F#,0,False,False,0.0,68.0,174.0,0.0,79.0,0.0,120.0,75.0,2.0,128.0,0.0,56.0
midi/classical/Webster/jpw68itmab.mid,Webster,1,3,96,D,D,4,4,8,24,A,0,False,False,0.0,41.0,138.0,0.0,67.0,0.0,111.0,61.0,6.0,196.0,2.0,45.0
midi/classical/Mozart/K299 Flute Harp Concerto 1mov.mid,Mozart,1,11,480,C,C,4,4,8,24,C,1.9428865062499996,False,False,1758.0,54.0,1255.0,66.0,1373.0,685.0,208.0,1953.0,57.0,789.0,60.0,907.0
midi/classical/Webster/jpw68iwbg.mid,Webster,1,7,96,G,G,4,4,8,24,B,0,False,False,156.0,0.0,312.0,0.0,56.0,0.0,64.0,380.0,0.0,72.0,0.0,224.0
midi/classical/Webster/jpw68kylb.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,4.000002,False,False,102.0,0.0,126.0,72.0,0.0,246.0,0.0,51.0,0.0,84.0,258.0,0.0
midi/classical/Webster/jpw68lh.mid,Webster,1,7,96,Ab,G#,4,4,8,24,G#,0,False,False,144.0,104.0,0.0,200.0,0.0,40.0,0.0,16.0,264.0,0.0,48.0,0.0
midi/classical/Webster/jpw68lhh.mid,Webster,1,7,96,Bb,A#,4,4,8,24,F,0.44921875,False,False,141.0,0.0,336.0,150.0,18.0,609.0,0.0,120.0,0.0,84.0,810.0,0.0
midi/classical/Webster/jpw68lif.mid,Webster,1,5,96,Eb,D#,4,4,8,24,G,0,False,False,90.0,0.0,132.0,234.0,0.0,156.0,0.0,180.0,132.0,12.0,249.0,0.0
midi/classical/Mozart/K299 Flute Harp Concerto 3mov.mid,Mozart,1,11,480,C,C,2,2,8,48,E,0.7878292625,False,False,1746.0,67.0,1100.0,59.0,1117.0,756.0,274.0,1651.0,52.0,787.0,47.0,842.0
midi/classical/Webster/jpw68lll.mid,Webster,1,7,96,E,E,1,4,8,24,G#,0.44921875,False,False,0.0,212.0,0.0,88.0,564.0,0.0,152.0,0.0,248.0,296.0,24.0,664.0
midi/classical/Webster/jpw68lms.mid,Webster,1,11,96,G,G,3,4,8,24,D,0.0078125,False,False,138.0,6.0,618.0,94.0,70.0,18.0,278.0,324.0,0.0,150.0,54.0,198.0
midi/classical/Webster/jpw68ml.mid,Webster,1,7,96,D,D,1,4,8,24,D,0.44921875,False,False,0.0,78.0,768.0,0.0,123.0,0.0,267.0,282.0,9.0,645.0,0.0,201.0
midi/classical/Mozart/K314 Flute Concerto n2 2mov.mid,Mozart,1,11,192,G,G,3,4,8,24,G,0,False,False,247.0,74.0,472.0,36.0,256.0,21.0,277.0,441.0,13.0,389.0,21.0,325.0
midi/classical/Mozart/K317 Coronation Mass 1mov.mid,Mozart,1,9,120,C,C,4,4,8,24,G,0,False,True,220.0,5.0,138.0,22.0,149.0,89.0,23.0,248.0,29.0,53.0,28.0,98.0
midi/classical/Webster/jpw68morning.mid,Webster,1,7,96,E,E,4,4,8,24,B,1.2,False,False,0.0,184.0,0.0,120.0,684.0,0.0,176.0,0.0,376.0,348.0,0.0,728.0
midi/classical/Mozart/K317 Coronation Mass 2mov.mid,Mozart,1,11,120,C,C,3,4,8,24,C,0,False,False,1019.0,50.0,545.0,145.0,434.0,302.0,110.0,916.0,90.0,366.0,135.0,310.0
midi/classical/Webster/jpw68na.mid,Webster,1,9,96,G,G,4,4,8,24,D,0.014204541666666666,False,False,945.0,70.0,3135.0,270.0,450.0,25.0,980.0,1740.0,0.0,545.0,310.0,710.0
midi/classical/Mozart/K317 Coronation Mass 3mov.mid,Mozart,1,11,120,C,C,8,8,8,12,C,0,False,False,1386.0,63.0,656.0,176.0,915.0,634.0,152.0,1039.0,173.0,621.0,184.0,530.0
midi/classical/Mozart/K317 Coronation Mass 4mov.mid,Mozart,1,7,120,C,C,6,8,8,12,E,0,False,False,206.0,12.0,125.0,17.0,142.0,130.0,34.0,287.0,24.0,83.0,20.0,106.0
midi/classical/Webster/jpw68ogausg.mid,Webster,1,7,96,Eb,D#,1,8,8,12,D#,0.015625,False,False,203.0,0.0,87.0,897.0,0.0,71.0,0.0,285.0,306.0,0.0,609.0,0.0
midi/classical/Mozart/K317 Coronation Mass 6mov.mid,Mozart,1,11,120,F,F,6,8,8,12,F,0,False,True,160.0,14.0,99.0,9.0,77.0,195.0,2.0,124.0,31.0,108.0,71.0,46.0
midi/classical/Webster/jpw68ojsww.mid,Webster,1,7,96,A,A,4,4,8,24,E,1.5,False,False,0.0,584.0,228.0,8.0,784.0,0.0,148.0,0.0,112.0,1388.0,0.0,200.0
midi/classical/Mozart/K335 Laudate Dominus.mid,Mozart,1,12,240,F,F,6,8,8,12,F,0,False,False,370.0,9.0,173.0,21.0,120.0,305.0,1.0,166.0,20.0,231.0,142.0,37.0
midi/classical/Webster/jpw68otfs.mid,Webster,1,7,96,F,F,4,4,8,24,A,4.4765625,False,False,452.0,0.0,80.0,0.0,72.0,608.0,0.0,164.0,0.0,272.0,176.0,0.0
midi/classical/Webster/jpw68return.mid,Webster,1,9,96,D,G,4,4,8,24,A,0,False,False,144.0,69.0,474.0,165.0,69.0,9.0,546.0,144.0,6.0,348.0,6.0,60.0
midi/classical/Webster/jpw68sbab-h.mid,Webster,1,11,96,A,D,1,4,8,24,A,0.014204541666666666,False,False,3.0,264.0,291.0,165.0,666.0,3.0,171.0,0.0,75.0,621.0,45.0,300.0
midi/classical/Mozart/K354 Piano Variations ''Je Suis Lindor''.mid,Mozart,1,5,240,C,D#,2,4,8,24,D#,1.3020828125,False,False,387.0,33.0,835.0,1469.0,58.0,890.0,167.0,932.0,928.0,168.0,1922.0,150.0
midi/classical/Webster/jpw68sbab.mid,Webster,1,9,96,G,C,1,4,8,24,G,0.01644952083333333,False,False,453.0,12.0,897.0,195.0,51.0,195.0,108.0,603.0,183.0,204.0,12.0,279.0
midi/classical/Webster/jpw68sbtlom.mid,Webster,1,5,96,A,A,4,4,8,24,C#,0,False,False,0.0,88.0,86.0,0.0,76.0,0.0,76.0,0.0,50.0,156.0,0.0,56.0
midi/classical/Mozart/K361 Serenade n10 3mov.mid,Mozart,1,11,480,C,D#,4,4,8,24,D#,0,True,False,340.0,47.0,251.0,700.0,44.0,357.0,22.0,388.0,244.0,68.0,647.0,25.0
midi/classical/Webster/jpw68sbtss.mid,Webster,1,7,96,Bb,A#,4,4,8,24,D,0,False,False,132.0,0.0,224.0,136.0,0.0,232.0,0.0,64.0,0.0,116.0,504.0,0.0
midi/classical/Mozart/K393 Solfeggi n1.mid,Mozart,1,3,96,C,G,4,4,8,24,C,0,False,False,194.0,69.0,280.0,56.0,132.0,64.0,79.0,267.0,34.0,201.0,64.0,257.0
midi/classical/Mozart/K393 Solfeggi n2.mid,Mozart,1,3,96,F,F,4,4,8,24,F,0,False,False,62.0,4.0,31.0,3.0,27.0,84.0,3.0,68.0,6.0,83.0,48.0,15.0
midi/classical/Mozart/K393 Solfeggi n3.mid,Mozart,1,3,96,C,C,4,4,8,24,C,0,False,False,251.0,8.0,214.0,17.0,223.0,161.0,40.0,289.0,21.0,155.0,14.0,204.0
midi/classical/Mozart/K393 Solfeggi n4.mid,Mozart,1,2,96,C,C,4,4,8,24,C,0,False,False,72.0,0.0,57.0,3.0,66.0,57.0,6.0,75.0,0.0,49.0,9.0,40.0
midi/classical/Mozart/K393 Solfeggi n5.mid,Mozart,1,3,96,Bb,A#,2,4,8,24,A#,0,False,False,191.0,19.0,226.0,174.0,45.0,230.0,10.0,135.0,15.0,121.0,200.0,6.0
midi/classical/Webster/jpw68smtw.mid,Webster,1,7,96,A,A,4,4,8,24,E,0,False,False,0.0,585.0,280.0,20.0,1020.0,0.0,270.0,0.0,315.0,1095.0,0.0,400.0
midi/classical/Mozart/K401 Fuga in G minor .mid,Mozart,1,3,120,Bb,A#,4,4,8,24,D,2.0,False,False,177.0,51.0,249.0,114.0,94.0,147.0,56.0,229.0,41.0,174.0,151.0,52.0
midi/classical/Webster/jpw68sssba.mid,Webster,1,7,96,F,F,4,4,8,24,C,0.44921875,False,False,456.0,0.0,45.0,0.0,66.0,474.0,0.0,129.0,27.0,177.0,108.0,0.0
midi/classical/Mozart/K427 Great Mass 1mov.mid,Mozart,1,21,192,,D#,,,,,C,0,False,False,583.0,48.0,362.0,448.0,85.0,279.0,73.0,743.0,176.0,136.0,409.0,105.0
midi/classical/Webster/jpw68tbtdr.mid,Webster,1,7,96,D,D,4,4,8,24,A,0,False,False,0.0,132.0,489.0,0.0,258.0,0.0,186.0,228.0,24.0,402.0,0.0,168.0
midi/classical/Webster/jpw68tcih.mid,Webster,1,9,96,F,A#,4,4,8,24,A,0,False,False,472.0,6.0,112.0,84.0,44.0,292.0,56.0,68.0,0.0,112.0,128.0,0.0
midi/classical/Mozart/k452.mid,Mozart,1,7,384,C,D#,4,4,8,24,D#,0.0038109765625,False,False,605.0,72.0,686.0,1068.0,106.0,887.0,60.0,674.0,402.0,253.0,1189.0,80.0
midi/classical/Webster/jpw68tcitw.mid,Webster,1,7,96,C,C,4,4,8,24,C,0,False,False,393.0,4.0,256.0,0.0,170.0,134.0,16.0,612.0,0.0,97.0,0.0,186.0
midi/classical/Webster/jpw68tgbtc.mid,Webster,1,7,96,C,C,4,4,8,24,G,0,False,False,572.0,0.0,156.0,0.0,228.0,144.0,16.0,358.0,0.0,76.0,0.0,108.0
midi/classical/Webster/jpw68tgfts.mid,Webster,1,7,96,A,A,4,4,8,24,E,0,False,False,0.0,256.0,72.0,0.0,360.0,0.0,16.0,0.0,72.0,512.0,0.0,80.0
midi/classical/Webster/jpw68tlwtnp.mid,Webster,1,9,96,F,A#,4,4,8,24,F,0,False,False,700.0,10.0,380.0,285.0,55.0,845.0,225.0,85.0,0.0,300.0,410.0,10.0
midi/classical/Webster/jpw68tpwcnrj.mid,Webster,1,9,96,Bb,D#,1,8,8,12,F,0.01644952083333333,False,False,468.0,12.0,512.0,756.0,0.0,892.0,4.0,252.0,548.0,128.0,927.0,4.0
midi/classical/Mozart/K492 Overture ''Le Nozze di Figaro''.mid,Mozart,1,9,120,D,D,2,2,8,48,D,0,False,False,88.0,1044.0,3216.0,65.0,1072.0,71.0,1335.0,610.0,191.0,2281.0,59.0,639.0
midi/classical/Webster/jpw68wa.mid,Webster,1,7,96,D,D,4,4,8,24,F#,0,False,False,0.0,136.0,276.0,0.0,232.0,8.0,120.0,200.0,16.0,416.0,0.0,136.0
midi/classical/Webster/jpw68waby.mid,Webster,1,7,96,A,A,4,4,8,24,A,0,False,False,0.0,174.0,74.0,0.0,258.0,0.0,36.0,0.0,48.0,448.0,0.0,68.0
midi/classical/Webster/jpw68wahuy.mid,Webster,1,5,96,Eb,D#,3,4,8,24,D#,0.29296875,False,False,39.0,0.0,24.0,366.0,0.0,18.0,0.0,150.0,66.0,0.0,153.0,0.0
midi/classical/Webster/jpw68whhh.mid,Webster,1,5,96,A,A,4,4,8,24,A,0,False,False,0.0,96.0,84.0,0.0,100.0,0.0,88.0,0.0,16.0,188.0,0.0,16.0
midi/classical/Mozart/K495 Horn Concerto n4 2mov.mid,Mozart,1,9,480,Bb,A#,3,4,8,24,F,0,False,False,161.0,13.0,253.0,185.0,42.0,355.0,26.0,167.0,21.0,119.0,478.0,10.0
midi/classical/Webster/jpw68wigtv.mid,Webster,1,7,96,Eb,D#,1,8,8,12,A#,0.1171874375,False,False,228.0,0.0,184.0,732.0,0.0,172.0,0.0,436.0,324.0,0.0,556.0,32.0
midi/classical/Webster/jpw68wild.mid,Webster,1,4,96,Eb,D#,4,4,8,24,A#,0.5113635,False,False,86.0,0.0,181.0,349.0,0.0,247.0,0.0,252.0,158.0,25.0,570.0,0.0
midi/classical/Webster/jpw68wstbsm.mid,Webster,1,7,96,G,G,4,4,8,24,D,0,False,False,96.0,0.0,363.0,0.0,30.0,0.0,60.0,354.0,0.0,96.0,0.0,198.0
midi/classical/Mozart/K314 Flute Concerto n2 3mov.mid,Mozart,1,11,192,D,D,2,4,8,24,A,0.5,False,False,32.0,438.0,1142.0,52.0,752.0,18.0,793.0,517.0,123.0,966.0,22.0,424.0
midi/classical/Webster/jpw68wstsoj.mid,Webster,1,9,96,F,A#,1,4,8,24,C,0.011160708333333333,False,False,970.0,45.0,460.0,290.0,75.0,725.0,265.0,180.0,0.0,320.0,420.0,5.0
midi/classical/Webster/jpw69cmddcm.mid,Webster,1,7,96,A,E,9,8,8,12,A,0.0078125,False,False,53.0,406.0,256.0,57.0,1003.0,0.0,40.0,0.0,118.0,471.0,31.0,367.0
midi/classical/Mozart/K622 Clarinet Concerto 3mov.mid,Mozart,1,2,120,A,A,6,8,8,36,C#,1.25,False,False,147.0,1043.0,716.0,174.0,1559.0,188.0,597.0,179.0,569.0,1542.0,41.0,771.0
midi/classical/Webster/jpw69ctmd.mid,Webster,1,7,96,E,E,4,4,8,24,B,0.014204541666666666,False,False,0.0,220.0,0.0,125.0,975.0,0.0,195.0,0.0,310.0,390.0,15.0,830.0
midi/classical/Webster/jpw69de.mid,Webster,1,7,96,G,D,1,8,8,12,B,0.3333335,False,True,1.0,0.0,10.0,15.0,70.0,0.0,32.0,47.0,0.0,14.0,0.0,98.0
midi/classical/Webster/jpw69dotbd.mid,Webster,1,7,96,D,D,4,4,8,24,A,0,False,False,12.0,162.0,567.0,0.0,276.0,0.0,291.0,267.0,33.0,636.0,3.0,240.0
midi/classical/Mozart/K626 Requiem 12 agnus dei.mid,Mozart,1,19,240,F,F,3,4,8,24,A,0,False,False,1036.0,299.0,1607.0,396.0,985.0,1383.0,236.0,1205.0,252.0,1427.0,925.0,451.0
midi/classical/Mozart/Mozart_Duet_pour_flute_et_guitare_Cavatine.mid,Mozart,1,4,480,,F,3,4,73,10,C,0,True,False,58.0,0.0,24.0,2.0,24.0,50.0,2.0,44.0,0.0,54.0,30.0,4.0
midi/classical/Mozart/Mozart_Konigin_der_Nacht.mid,Mozart,1,3,480,,E,2,4,82,8,E,0,True,False,46.0,164.0,18.0,89.0,312.0,20.0,156.0,18.0,232.0,155.0,27.0,183.0
midi/classical/Webster/jpw69hotus.mid,Webster,1,11,96,D,D,4,4,8,24,F#,0,False,False,10.0,400.0,1555.0,290.0,405.0,25.0,1265.0,570.0,65.0,1460.0,155.0,705.0
midi/classical/Mozart/mozk246c.mid,Mozart,1,5,384,C,C,3,4,8,96,G,1.08050725,True,False,797.0,26.0,649.0,43.0,720.0,413.0,119.0,1075.0,103.0,595.0,58.0,478.0
midi/classical/Webster/jpw69ldh.mid,Webster,1,7,96,G,G,2,4,8,24,B,0.359375,False,False,144.0,16.0,576.0,0.0,72.0,0.0,196.0,400.0,4.0,320.0,0.0,208.0
midi/classical/Mozart/mozk331c.mid,Mozart,1,3,384,C,C,2,4,8,96,B,1.4895833333333333,True,True,98.0,0.0,26.0,12.0,137.0,25.0,12.0,30.0,22.0,101.0,0.0,64.0
midi/classical/Webster/jpw69nm.mid,Webster,1,7,96,E,E,1,8,8,12,E,0.12369791666666667,False,False,8.0,176.0,0.0,283.0,603.0,32.0,279.0,8.0,450.0,104.0,76.0,590.0
midi/classical/Mozart/mozk545b.mid,Mozart,1,3,384,G,G,3,4,8,96,B,2.2604166666666665,True,False,189.0,53.0,431.0,39.0,152.0,32.0,138.0,364.0,9.0,239.0,60.0,245.0
midi/classical/Webster/jpw69oo.mid,Webster,1,9,96,G,G,4,4,8,24,D,0,False,False,197.0,19.0,764.0,99.0,42.0,15.0,514.0,553.0,31.0,339.0,98.0,359.0
midi/classical/Mozart/mz_331_2.mid,Mozart,1,3,480,A,A,3,4,8,24,C#,0,False,True,14.0,132.0,92.0,30.0,166.0,18.0,88.0,18.0,86.0,164.0,8.0,138.0
midi/classical/Webster/jpw69tlotl.mid,Webster,1,7,96,F,F,1,4,8,24,F,0.359375,False,False,441.0,36.0,261.0,0.0,144.0,513.0,6.0,183.0,0.0,360.0,198.0,0.0
midi/classical/Webster/jpw69tstwto.mid,Webster,1,7,96,G,G,1,4,8,24,G,0.4900566875,False,False,198.0,9.0,381.0,0.0,108.0,0.0,69.0,507.0,0.0,150.0,0.0,240.0
midi/classical/Webster/jpw69tupr.mid,Webster,1,7,96,G,G,1,4,8,24,G,0.399305875,False,False,155.0,25.0,910.0,0.0,150.0,0.0,140.0,1220.0,0.0,300.0,0.0,605.0
midi/classical/Mozart/K501 Andante with 5 Variations for Piano Duet.mid,Mozart,1,3,120,G,G,4,4,8,24,D,1.1578952,False,True,262.0,107.0,661.0,48.0,239.0,66.0,242.0,599.0,53.0,323.0,31.0,483.0
midi/classical/Webster/jpw69wiag.mid,Webster,1,9,96,C,C,1,8,8,12,G,0.8999999999999999,False,False,864.0,8.0,320.0,156.0,732.0,228.0,144.0,560.0,128.0,268.0,56.0,272.0
midi/classical/Webster/jpw69wt.mid,Webster,1,7,96,G,G,1,4,8,24,C,0.44921875,False,False,168.0,0.0,342.0,0.0,96.0,0.0,49.0,458.0,0.0,141.0,0.0,270.0
midi/classical/Webster/jpw70iaw.mid,Webster,1,7,96,Eb,D#,1,4,8,24,G,0.4900566875,False,False,46.0,0.0,90.0,426.0,0.0,108.0,0.0,198.0,68.0,2.0,466.0,0.0
midi/classical/Mozart/K525 Serenade 1mov ''Eine Kleine Natchmusik''.mid,Mozart,1,11,480,C,G,4,4,8,24,B,1.81818,False,False,843.0,452.0,2560.0,101.0,973.0,26.0,1120.0,2369.0,62.0,2011.0,98.0,1281.0
midi/classical/Webster/jpw70jiafb.mid,Webster,1,7,96,G,G,1,8,8,12,D,0.1491476875,False,False,276.0,36.0,1248.0,0.0,108.0,0.0,328.0,756.0,0.0,388.0,0.0,488.0
midi/classical/Webster/jpw70kmgn.mid,Webster,1,4,96,G,D,1,8,8,12,B,0.17045449999999998,False,False,27.0,0.0,54.0,108.0,279.0,0.0,222.0,246.0,0.0,93.0,0.0,525.0
midi/classical/Mozart/K525 Serenade 2mov ''Eine Kleine Natchmusik''.mid,Mozart,1,11,480,C,C,4,4,8,24,E,0,False,False,1226.0,54.0,552.0,220.0,690.0,546.0,118.0,986.0,206.0,362.0,76.0,606.0
midi/classical/Webster/jpw70kmo.mid,Webster,1,11,96,G,G,4,4,8,24,D,0,False,False,285.0,82.0,940.0,356.0,98.0,16.0,400.0,938.0,0.0,172.0,8.0,510.0
midi/classical/Mozart/K525 Serenade 3mov ''Eine Kleine Natchmusik''.mid,Mozart,1,11,480,C,D,3,4,8,24,D,0.983606,False,False,156.0,188.0,596.0,24.0,390.0,16.0,448.0,536.0,32.0,574.0,18.0,360.0
midi/classical/Webster/jpw70ltlotbwh.mid,Webster,1,11,96,A,A,1,8,8,12,E,0.0066489374999999995,False,False,24.0,471.0,348.0,63.0,1197.0,24.0,597.0,6.0,267.0,936.0,99.0,549.0
midi/classical/Webster/jpw70marie.mid,Webster,1,4,96,Bb,A#,1,4,8,24,D#,0.46875,False,False,224.0,0.0,184.0,134.0,12.0,284.0,0.0,114.0,0.0,70.0,329.0,8.0
midi/classical/Mozart/K525 Serenade 4mov ''Eine Kleine Natchmusik''.mid,Mozart,1,11,480,C,G,4,4,8,24,D,0.6147549999999999,False,False,736.0,283.0,2300.0,320.0,712.0,171.0,945.0,2252.0,95.0,1382.0,255.0,1306.0
midi/classical/Webster/jpw70oftmh.mid,Webster,1,11,96,G,G,4,4,8,24,G,2.9375,False,False,182.0,42.0,1048.0,117.0,138.0,36.0,706.0,546.0,0.0,398.0,168.0,456.0
midi/classical/Webster/jpw70otbotp.mid,Webster,1,11,96,A,D,4,4,8,24,E,0,False,False,249.0,417.0,372.0,204.0,1029.0,0.0,660.0,27.0,219.0,795.0,153.0,468.0
midi/classical/Mozart/K527 Overture ''Don Giovanni''.mid,Mozart,1,13,480,F,D,2,2,8,48,D,0.4166665,False,False,394.0,755.0,2558.0,111.0,1483.0,365.0,685.0,735.0,255.0,2292.0,228.0,666.0
midi/classical/Webster/jpw70otic.mid,Webster,1,11,96,E,E,4,4,8,24,G#,0,False,False,246.0,231.0,360.0,660.0,1428.0,3.0,789.0,3.0,633.0,477.0,111.0,1344.0
midi/classical/Mozart/K546 Adagio & Fugue for Strings.mid,Mozart,1,6,120,Eb,D#,3,4,8,24,C,0.06578945833333333,False,False,769.0,186.0,556.0,507.0,159.0,561.0,209.0,755.0,442.0,183.0,391.0,255.0
midi/classical/Webster/jpw70ssihlas.mid,Webster,1,7,96,G,G,1,8,8,12,D,0.13124999999999998,False,False,279.0,9.0,378.0,0.0,129.0,0.0,66.0,504.0,0.0,132.0,0.0,249.0
midi/classical/Webster/jpw70tmgy.mid,Webster,1,10,96,A,D,4,4,8,24,E,0,False,False,168.0,424.0,456.0,260.0,1072.0,4.0,352.0,4.0,160.0,824.0,60.0,220.0
midi/classical/Mozart/K573 9 Variations for Piano Uber Duport.mid,Mozart,1,6,480,C,D,3,4,8,24,F,0.833332,True,False,28.0,539.0,1518.0,47.0,658.0,216.0,1282.0,631.0,148.0,1413.0,62.0,392.0
midi/classical/Webster/jpw70tomorrow.mid,Webster,1,9,96,Bb,C#,1,4,8,24,D,0.006510416666666667,False,False,330.0,279.0,451.0,306.0,26.0,732.0,1115.0,222.0,63.0,263.0,927.0,172.0
midi/classical/Mozart/K594 Adagio & Allegro for Mechanical Organ.mid,Mozart,1,3,120,Ab,D#,3,4,8,24,G#,3.0,False,True,59.0,24.0,21.0,28.0,29.0,55.0,6.0,43.0,42.0,9.0,31.0,14.0
midi/classical/Webster/jpw71aot.mid,Webster,1,8,96,D,G,4,4,8,24,G,0,False,False,92.0,62.0,652.0,16.0,101.0,8.0,410.0,203.0,0.0,406.0,54.0,140.0
midi/classical/Webster/jpw71dofah.mid,Webster,1,4,96,Eb,D#,3,8,8,12,A#,1.8125,False,False,102.0,0.0,90.0,210.0,0.0,123.0,3.0,108.0,117.0,36.0,297.0,6.0
midi/classical/Mozart/K608 Fantasia for Mechanical Organ.mid,Mozart,1,3,120,Ab,G#,4,4,8,24,G#,2.18182,False,False,779.0,353.0,267.0,536.0,168.0,642.0,159.0,572.0,664.0,157.0,751.0,195.0
midi/classical/Mozart/K617 Adagio.mid,Mozart,1,4,480,C,C,4,4,8,24,C,0.0035714291666666667,False,False,152.0,36.0,180.0,4.0,208.0,172.0,72.0,228.0,20.0,108.0,20.0,88.0
midi/classical/Mozart/K618 Ave Verum Corpus.mid,Mozart,1,2,480,,D,4,4,8,24,D,0,True,False,8.0,54.0,75.0,3.0,71.0,10.0,42.0,41.0,14.0,98.0,12.0,38.0
midi/classical/Mozart/K620 Overture The Magic Flute.mid,Mozart,1,13,120,F,A#,4,4,8,24,G,0,False,False,321.0,32.0,285.0,417.0,37.0,473.0,26.0,211.0,77.0,176.0,603.0,34.0
midi/classical/Webster/jpw71ostmstbwib.mid,Webster,1,11,96,G,G,4,4,8,24,D,0,False,False,504.0,45.0,963.0,219.0,249.0,3.0,474.0,741.0,0.0,273.0,87.0,417.0
midi/classical/Webster/jpw71tdsbom.mid,Webster,1,9,96,Eb,D#,4,4,8,24,A#,0,False,False,228.0,24.0,308.0,892.0,0.0,128.0,180.0,304.0,72.0,0.0,892.0,0.0
midi/classical/Mozart/K622 Clarinet Concerto 1mov.mid,Mozart,1,2,120,A,A,4,4,8,24,E,0,False,False,170.0,1394.0,830.0,337.0,1815.0,172.0,987.0,259.0,1000.0,1888.0,109.0,1423.0
midi/classical/Mozart/K622 Clarinet Concerto 2mov.mid,Mozart,1,2,120,D,D,3,4,8,24,A,0,False,False,21.0,239.0,374.0,14.0,336.0,13.0,331.0,185.0,71.0,470.0,13.0,210.0
midi/classical/Webster/jpw71tolh.mid,Webster,1,11,96,Ab,C#,4,4,8,24,C,0,False,False,864.0,354.0,297.0,1743.0,0.0,201.0,285.0,198.0,1275.0,3.0,414.0,12.0
midi/classical/Webster/jpw71tool.mid,Webster,1,11,96,Eb,D#,4,4,8,24,D#,0,False,False,460.0,4.0,384.0,1284.0,0.0,180.0,188.0,276.0,488.0,48.0,936.0,12.0
midi/classical/Mozart/K626 Requiem 01 Introitus & Kyrie.mid,Mozart,1,19,120,F,F,4,4,8,24,D,0,False,False,860.0,242.0,1385.0,279.0,830.0,1066.0,158.0,931.0,181.0,1315.0,730.0,320.0
midi/classical/Webster/jpw71wicma.mid,Webster,1,8,96,G,G,4,4,8,24,B,0,False,False,335.0,1.0,525.0,0.0,354.0,0.0,230.0,650.0,0.0,315.0,0.0,641.0
midi/classical/Mozart/K626 Requiem 02 rextremendae.mid,Mozart,1,19,120,Bb,A#,4,4,8,24,A#,0,False,False,205.0,36.0,309.0,138.0,101.0,222.0,36.0,289.0,6.0,391.0,230.0,3.0
midi/classical/Mozart/K626 Requiem 03 tuba mirum.mid,Mozart,1,14,120,Bb,A#,4,4,8,24,A#,0,False,False,155.0,37.0,203.0,89.0,66.0,198.0,21.0,136.0,49.0,102.0,211.0,36.0
midi/classical/Webster/jpw72evelyn.mid,Webster,1,11,96,G,G,4,4,8,24,D,0.34090899999999996,False,False,420.0,30.0,882.0,189.0,108.0,6.0,849.0,870.0,0.0,258.0,12.0,495.0
midi/classical/Webster/jpw72kab.mid,Webster,1,4,96,C,C,1,8,8,12,G,0.1339285,False,False,353.0,0.0,142.0,0.0,131.0,115.0,8.0,294.0,0.0,139.0,0.0,100.0
midi/classical/Mozart/K626 Requiem 05 Recordare.mid,Mozart,1,15,120,F,F,3,4,8,24,F,0,False,False,510.0,73.0,405.0,123.0,294.0,512.0,60.0,459.0,57.0,379.0,322.0,121.0
